ID,PredictedProb
987,0.729541231911
989,0.965056017255
993,0.92618986025
994,0.543445686221
997,0.966500287647
998,0.579756251473
999,0.795450192444
1002,0.756743146087
1003,0.945592106526
1004,0.969445822296
1005,0.580285152108
1007,0.69842466537
1008,0.813567055427
1014,0.936601063172
1016,0.869702394005
1021,0.661172937148
1023,0.887752519786
1026,0.89345960361
1028,0.863050974899
1029,0.754904087017
1030,0.685073180515
1031,0.720839056596
1032,0.861190018891
1033,0.981562497846
1036,0.631482992488
1037,0.930980024367
1039,0.683169267247
1046,0.930812538528
1047,0.9007234575
1049,0.974472672697
1055,0.825820949667
1057,0.537696157828
1059,0.734520580427
1060,0.558148927395
1062,0.433885643767
1063,0.772637093136
1066,0.834321520106
1067,0.970667954148
1068,0.348294103764
1070,0.872557184764
1071,0.754061844659
1073,0.777540700333
1074,0.724120451503
1075,0.835287861794
1076,0.638171751133
1077,0.95083476319
1079,0.591824035609
1083,0.668445486315
1085,0.959919182066
1087,0.618398717987
1088,0.518099490199
1089,0.723054849373
1092,0.736631973742
1095,0.704810286797
1104,0.920528990434
1106,0.9586737148
1108,0.570878243955
1110,0.695613826829
1117,0.775757365937
1118,0.727040422735
1119,0.869805561281
1121,0.874324235667
1122,0.80388132003
1124,0.76351969077
1125,0.695192206618
1126,0.577449746162
1128,0.799327638907
1129,0.6046850872
1131,0.398878750337
1132,0.820144685029
1133,0.697462212529
1134,0.599918610305
1137,0.87841335251
1138,0.514074410356
1139,0.569922278593
1140,0.692516317774
1141,0.838407703925
1143,0.667425170807
1144,0.753600244041
1145,0.812927852081
1146,0.929396945875
1147,0.835897589256
1149,0.850370394585
1151,0.709459171378
1154,0.766058461017
1156,0.605144346428
1158,0.839993755706
1165,0.794119407734
1166,0.556133489002
1167,0.613100483645
1168,0.852368462365
1169,0.594640370633
1171,0.647043972228
1173,0.447784431702
1175,0.569898833971
1181,0.510694746724
1182,0.650089402675
1184,0.792650232944
1187,0.755469538899
1189,0.893098279368
1190,0.639323096728
1193,0.649201718784
1194,0.923318127446
1196,0.804629841375
1202,0.762930280883
1203,0.627344493806
1206,0.824898318286
1209,0.969232642539
1211,0.629059261659
1212,0.519718222424
1215,0.761211253122
1216,0.570834854996
1220,0.859357831446
1222,0.890199430103
1223,0.894059326748
1224,0.682586303519
1227,0.935607329949
1229,0.574227054992
1230,0.689916846642
1233,0.909213243287
1236,0.662760866369
1242,0.89651981769
1245,0.77104534306
1246,0.966175797362
1249,0.748053319728
1250,0.798686240863
1253,0.935665905938
1258,0.71965262278
1259,0.660484199097
1262,0.979491113582
1263,0.801300279256
1265,0.92910368275
1266,0.872849195684
1267,0.874477674412
1268,0.919568794238
1269,0.7053657898
1270,0.761635772573
1271,0.713170487814
1272,0.949838158273
1276,0.942865769166
1277,0.789350136049
1279,0.720613309427
1280,0.69526443397
1283,0.74990522793
1285,0.807615357776
1286,0.859833524415
1290,0.836239400707
1293,0.744757115689
1295,0.565393423428
1297,0.776041424129
1299,0.921820425289
1300,0.943151850139
1301,0.767616696098
1302,0.968845758289
1303,0.914267213357
1304,0.836896451579
1305,0.741514806921
1306,0.790693949276
1307,0.706168692777
1308,0.960095130954
1309,0.667404532024
1312,0.651828843285
1313,0.877075461968
1314,0.645224382895
1316,0.785366737301
1318,0.583400924283
1319,0.783742013989
1320,0.754917808802
1322,0.940778226199
1323,0.566462371412
1325,0.662343618065
1329,0.55042554428
1330,0.817174767695
1334,0.652881068359
1337,0.938218205171
1340,0.626910035602
1341,0.67715939864
1342,0.668436992243
1347,0.668876489486
1349,0.709917331356
1350,0.769687447044
1355,0.78076356323
1356,0.572427781378
1357,0.653845675618
1358,0.726727481146
1359,0.837150243611
1361,0.60543630194
1363,0.493865705375
1366,0.771976249945
1367,0.950872650314
1370,0.932206048217
1375,0.962501959205
1377,0.91623617413
1379,0.838747895323
1381,0.637432495154
1382,0.851473365767
1385,0.756593435137
1387,0.622676478687
1389,0.801604304565
1392,0.905987919051
1393,0.679353202157
1395,0.869327915919
1396,0.808444406729
1399,0.286698729786
1400,0.209542454196
1401,0.721665963101
1402,0.90430572584
1405,0.659624489951
1407,0.647991803078
1409,0.977052618014
1413,0.444795210405
1414,0.436639620793
1415,0.745599311976
1417,0.503554832192
1421,0.56388609806
1422,0.910096421058
1423,0.502924197488
1425,0.862641713924
1426,0.261286038252
1428,0.785736736003
1429,0.951404885021
1430,0.520913519816
1431,0.714476567215
1433,0.925051539424
1435,0.921294869166
1436,0.754103421179
1438,0.836108086895
1439,0.784457126914
1442,0.931032392574
1448,0.774315041179
1449,0.667402317417
1451,0.642800878537
1453,0.916872698006
1455,0.835480936019
1456,0.595101456736
1458,0.826120916435
1459,0.897306474763
1463,0.92752263565
1466,0.637617231259
1468,0.924317634859
1471,0.626917462653
1472,0.852857518984
1473,0.642896743216
1474,0.963190763045
1476,0.613651816059
1477,0.787975298102
1478,0.685121086299
1479,0.750908581941
1481,0.371142035269
1482,0.944033856172
1487,0.682030612128
1490,0.655918438239
1493,0.567174358645
1494,0.811501177114
1495,0.938325837251
1496,0.948475116872
1497,0.661409013968
1498,0.765774789968
1499,0.804358771886
1500,0.766364078029
1505,0.776450245021
1507,0.754581815927
1508,0.708142687998
1510,0.891329816319
1511,0.777064077789
1513,0.467508803936
1514,0.745308748249
1518,0.920565826052
1519,0.519270658417
1520,0.76425390651
1522,0.921435188648
1523,0.674267202365
1524,0.681892066059
1527,0.909907613555
1528,0.729596333692
1529,0.683219908925
1530,0.764081766686
1532,0.80899347846
1534,0.499267286996
1536,0.960007486126
1537,0.673818811031
1540,0.748694419537
1543,0.626330911233
1546,0.903226808329
1549,0.638716572668
1553,0.60967475778
1558,0.792953798056
1560,0.840331268642
1561,0.689294014312
1562,0.755660826602
1565,0.539026548245
1573,0.620678700473
1576,0.821443223771
1577,0.938931728412
1579,0.465882865002
1580,0.862414804485
1581,0.821379680098
1582,0.405374872766
1584,0.815183067327
1586,0.777598289078
1588,0.705812743097
1589,0.67027642817
1595,0.72726285673
1598,0.451637853421
1599,0.968901026534
1600,0.667501412604
1605,0.633014691984
1609,0.681120777828
1610,0.640723378708
1615,0.736380667533
1617,0.844631834917
1619,0.830711112167
1621,0.899146303364
1622,0.725870413267
1628,0.824399217438
1629,0.94483795291
1630,0.726099867801
1631,0.75440947728
1633,0.742946619443
1636,0.753454062201
1637,0.680008752642
1638,0.752487712714
1643,0.84551837896
1644,0.771775880433
1645,0.901196145634
1646,0.518766684574
1647,0.81773798789
1648,0.73982004776
1650,0.575589668968
1651,0.730902710282
1652,0.883096532098
1654,0.769176029565
1655,0.964360675814
1657,0.895826839119
1658,0.949204369679
1663,0.443119639517
1665,0.969887767012
1666,0.740361498556
1669,0.912892301364
1675,0.852259335605
1678,0.851937205148
1679,0.755079720819
1680,0.558569930778
1681,0.723785062174
1684,0.843748083854
1687,0.477492363544
1688,0.775069802288
1692,0.882591383307
1694,0.807760620874
1695,0.660159103363
1696,0.823624133098
1697,0.425187154632
1698,0.721756063678
1699,0.869537378092
1700,0.514677788395
1701,0.854579950763
1704,0.600306344326
1705,0.65348881821
1706,0.722612164741
1708,0.922262640564
1709,0.665124746162
1712,0.525320172263
1713,0.713650827594
1715,0.659152361287
1718,0.93847846698
1720,0.697782103129
1721,0.788252203174
1724,0.824672930543
1725,0.675692517511
1726,0.355256682254
1728,0.691858591489
1729,0.891417778747
1738,0.660776896115
1739,0.829532876799
1741,0.763136630218
1743,0.855990554679
1745,0.441301627806
1750,0.695872234194
1751,0.823496762588
1753,0.810566529748
1755,0.493667296531
1757,0.646738017167
1758,0.625097629905
1759,0.771603196266
1762,0.731977153626
1763,0.682086178471
1767,0.969690653601
1769,0.765382909039
1770,0.943621692167
1778,0.901377967979
1781,0.906837691608
1784,0.860201369357
1786,0.745237998867
1787,0.831634298149
1788,0.799669363873
1789,0.881690970676
1790,0.6102303418
1794,0.285747122778
1795,0.846702520743
1797,0.919311713146
1801,0.90037558762
1802,0.815870984778
1809,0.942992378459
1810,0.865302757707
1811,0.841409202604
1816,0.80219177028
1817,0.713827125593
1818,0.558515884203
1820,0.625350981562
1821,0.608540984191
1822,0.458145425616
1823,0.905451557719
1829,0.806142338748
1833,0.948283493189
1834,0.845282471345
1836,0.728624175531
1837,0.948398728341
1839,0.887600764801
1842,0.797405533967
1845,0.971115429818
1849,0.705967850888
1851,0.916684240086
1852,0.63453012982
1853,0.710106392373
1855,0.715079185976
1856,0.756762371771
1857,0.904405564424
1859,0.865532100173
1860,0.524631141825
1861,0.868589457913
1862,0.862505204697
1864,0.86341404454
1865,0.738550602519
1869,0.839126597471
1871,0.551149571905
1872,0.90121266555
1873,0.717754559015
1874,0.625979167213
1875,0.534810189046
1878,0.854369727182
1879,0.747703177522
1880,0.542544852633
1882,0.876355631372
1887,0.900249786534
1893,0.701910937717
1896,0.849874786196
1900,0.732459083566
1902,0.761980991815
1904,0.862362189954
1906,0.643482115172
1907,0.896594151545
1909,0.806099127576
1911,0.701165060774
1913,0.718175072447
1915,0.772302991971
1917,0.321476705337
1918,0.52404855685
1919,0.63499930665
1921,0.806999418745
1922,0.972540002359
1923,0.858035006682
1926,0.719633214489
1927,0.513626082283
1928,0.87946056067
1929,0.838815288915
1931,0.706662172592
1932,0.827280520474
1938,0.955407486986
1940,0.452365589058
1941,0.716518605584
1942,0.531221906703
1944,0.551072576578
1948,0.590251295145
1949,0.846455838551
1951,0.857491927925
1953,0.814444283611
1954,0.803963743793
1955,0.963912936656
1956,0.764428637883
1957,0.913523452602
1958,0.969307179355
1959,0.877023192699
1961,0.88555482205
1962,0.73331682384
1965,0.756637959167
1969,0.845604920471
1971,0.706389487087
1978,0.959625524797
1982,0.910425861105
1984,0.582203766947
1985,0.793453109989
1986,0.67236050158
1987,0.755286120536
1988,0.701874523434
1989,0.781207732156
1990,0.698180810508
1991,0.952848116967
1993,0.946299470212
1994,0.832455439701
1999,0.734782715351
2000,0.762171284503
2001,0.667634051944
2002,0.861089025691
2003,0.542327367019
2004,0.559356020121
2008,0.89775714464
2011,0.774411156322
2013,0.858127114376
2017,0.979284870685
2020,0.801345076264
2021,0.865006045792
2024,0.898869673549
2026,0.480545592641
2031,0.859590684032
2035,0.668518111548
2039,0.909433123417
2040,0.837570992548
2044,0.887399841563
2045,0.936283554955
2046,0.780757704748
2047,0.738839861041
2048,0.780951935652
2052,0.795020231581
2053,0.708966471269
2054,0.714556021499
2055,0.715782666085
2058,0.757464841513
2059,0.71934426026
2060,0.520751693831
2063,0.846937137853
2064,0.699602040785
2065,0.96518226966
2066,0.855555929999
2070,0.439291230086
2073,0.876828549472
2076,0.878050058355
2077,0.303088627542
2078,0.890377863603
2082,0.882104933254
2084,0.590816923083
2086,0.739554183692
2088,0.927708391285
2090,0.891926502644
2091,0.841988445877
2095,0.72314383448
2097,0.851837611647
2101,0.847457795277
2102,0.484391518122
2105,0.698067138029
2106,0.671582042875
2107,0.892041036244
2110,0.731543252146
2113,0.948139475966
2114,0.734452199741
2115,0.759336690572
2118,0.786461341355
2119,0.661950550703
2120,0.661558692803
2122,0.714663206238
2128,0.806527552127
2129,0.79122494793
2132,0.78842485971
2136,0.770781979445
2139,0.869706514719
2140,0.601170853535
2141,0.468508357526
2142,0.746867789932
2143,0.825858354217
2146,0.540314421944
2147,0.769876092652
2148,0.63704306515
2151,0.617198129702
2153,0.886969175077
2154,0.894467477541
2156,0.29837602129
2161,0.970543573774
2162,0.797484365471
2163,0.905827874717
2164,0.75014821481
2165,0.962130854258
2168,0.949674783353
2169,0.530243801497
2175,0.931290541595
2176,0.884624718202
2177,0.837553960298
2178,0.485867581361
2182,0.821360761388
2184,0.639796497963
2191,0.742190844966
2193,0.841262946762
2194,0.734326175173
2196,0.904871354514
2198,0.729303461044
2199,0.741794943741
2200,0.735506440648
2202,0.918233679944
2209,0.918268929256
2213,0.391870805813
2217,0.941218289075
2218,0.509158640793
2224,0.592768147102
2225,0.379350797268
2231,0.845529319445
2233,0.832863882898
2234,0.873824332494
2235,0.655389196137
2237,0.782270284917
2238,0.456866345946
2240,0.747682290844
2242,0.831050937534
2244,0.723824616166
2246,0.86747021493
2247,0.64173886228
2248,0.977606705714
2249,0.967344835391
2250,0.962639512238
2252,0.744969879
2254,0.781345299146
2257,0.751528871253
2258,0.638268192961
2262,0.665691296192
2265,0.807272939219
2268,0.955580937014
2270,0.793144799772
2280,0.876232333859
2281,0.977169440442
2283,0.926105740086
2285,0.437223534313
2289,0.959065622907
2290,0.606626086427
2291,0.697187804936
2293,0.879109597643
2294,0.735864993127
2295,0.891204055714
2300,0.864003427426
2304,0.93330535975
2307,0.425637629489
2310,0.954102039739
2312,0.888239597457
2313,0.538675897779
2318,0.713665855574
2319,0.915883546825
2322,0.707607410735
2324,0.673764257519
2326,0.929350269291
2328,0.842319186822
2331,0.781599142124
2334,0.243010415675
2335,0.72822834109
2336,0.763017067438
2339,0.894407794506
2340,0.893519902126
2341,0.947068012815
2344,0.950981612328
2349,0.861144117778
2352,0.911698940469
2353,0.858023151421
2357,0.439033884487
2362,0.75276447831
2364,0.710466540954
2365,0.672683299853
2366,0.687071765665
2367,0.64417436121
2368,0.858554705789
2370,0.948758401248
2373,0.804767841273
2375,0.586677654308
2376,0.965080225543
2377,0.854072316774
2382,0.948233341153
2384,0.701941785898
2385,0.692879851323
2388,0.78214555747
2389,0.656219222905
2390,0.837522418579
2391,0.770871526517
2393,0.850545433301
2396,0.81043195284
2397,0.720040907621
2398,0.942722045859
2399,0.743116040301
2400,0.812553340618
2401,0.478571252083
2402,0.863090242155
2404,0.576247860009
2406,0.91328145801
2408,0.636842467054
2409,0.895849637796
2410,0.810521928715
2411,0.715386161348
2413,0.703771953546
2415,0.790494500495
2417,0.839475626011
2422,0.883930718329
2423,0.397459828263
2424,0.886635802869
2426,0.91424045359
2429,0.754671171104
2430,0.725500732145
2432,0.725866592672
2433,0.822810538619
2436,0.985978308971
2437,0.793983814439
2438,0.867100001843
2439,0.791298076006
2440,0.569374527899
2444,0.713132589501
2445,0.526842549296
2446,0.595651499674
2454,0.835220285993
2455,0.723988864888
2456,0.92887301864
2458,0.3934000924
2459,0.430518077587
2460,0.588346765091
2461,0.835495862209
2462,0.657224131052
2464,0.709872246222
2465,0.878293485848
2467,0.94142660392
2468,0.911522296179
2474,0.547565413688
2480,0.578113779416
2481,0.696398798729
2484,0.683321348062
2485,0.665633908038
2486,0.832647344164
2487,0.709086990153
2491,0.873368427268
2493,0.834794129688
2496,0.807555143076
2497,0.852075577505
2501,0.775193212634
2504,0.784010649216
2505,0.61190415307
2506,0.753853976985
2508,0.801104985304
2509,0.591020656275
2513,0.670388035094
2516,0.815412449895
2520,0.767780988278
2521,0.694391192332
2523,0.85198848897
2524,0.759724144018
2526,0.938757846338
2528,0.745678495954
2529,0.918245895365
2530,0.86357565986
2531,0.943850580303
2532,0.936965882382
2536,0.697428384644
2537,0.604177484079
2540,0.91870905611
2541,0.687417587099
2542,0.736628003309
2543,0.570256379145
2546,0.543241738265
2547,0.752632791646
2550,0.701839754224
2551,0.76680204984
2555,0.799980015059
2556,0.942676124773
2558,0.864222925457
2559,0.928871258644
2560,0.826987864144
2562,0.949055239534
2563,0.295895304663
2564,0.785706571265
2565,0.642434754239
2568,0.837478245881
2569,0.802295150429
2570,0.735992823111
2572,0.773830229799
2573,0.862283749741
2574,0.558446816761
2575,0.808658129538
2576,0.760012260199
2582,0.899252625089
2583,0.516629282136
2586,0.706532664663
2590,0.56984890251
2591,0.749537105109
2592,0.909580221506
2593,0.970476420983
2595,0.794026081063
2596,0.732229948437
2597,0.667767885005
2598,0.724455402812
2600,0.93102161923
2601,0.853352234226
2603,0.528626289497
2604,0.771950467321
2605,0.893447682741
2606,0.967756714447
2608,0.813780526246
2609,0.808653444805
2610,0.798565363382
2611,0.690969480025
2614,0.902927403171
2615,0.829238011402
2616,0.765814997891
2618,0.583844355112
2620,0.714267288646
2623,0.601101292146
2624,0.948622738044
2625,0.657873357183
2627,0.619079125056
2629,0.800313983511
2630,0.797823769328
2631,0.941239139598
2632,0.955328164111
2633,0.76509703615
2634,0.745009030228
2635,0.503775836401
2636,0.83410756548
2637,0.551393846721
2638,0.97858424839
2641,0.64873214866
2643,0.659173631397
2644,0.417253576468
2647,0.839818822936
2648,0.834395335725
2649,0.910215301653
2651,0.531299222323
2654,0.821924905103
2655,0.781255158754
2656,0.927821997699
2659,0.535053835284
2661,0.733961195213
2662,0.614147920028
2664,0.952274399102
2665,0.736231095771
2666,0.914020679255
2667,0.75286386537
2668,0.830645521563
2671,0.243312921496
2673,0.715947732151
2676,0.766046722223
2678,0.759633438017
2680,0.944448619538
2681,0.885762002407
2683,0.515315195155
2687,0.481572515808
2688,0.914954052089
2689,0.751733261621
2691,0.802120943341
2693,0.888702184634
2695,0.79494247112
2697,0.627614846733
2699,0.713009785116
2701,0.69014797626
2702,0.729623687744
2703,0.831067961727
2706,0.943800113144
2707,0.879446419971
2708,0.899309135607
2709,0.912911719374
2714,0.843548390263
2715,0.512024909103
2716,0.696615365903
2717,0.940871162513
2719,0.807875764476
2721,0.867118702014
2722,0.857822791795
2723,0.676941627848
2724,0.572103424425
2727,0.981468400094
2730,0.734399406222
2731,0.778705995267
2736,0.911403883739
2738,0.876630684411
2740,0.891784870219
2744,0.732108920278
2745,0.418846810276
2748,0.660549527324
2749,0.418897651222
2750,0.616706710677
2751,0.478037637132
2752,0.806654500976
2754,0.769589272206
2755,0.897251064026
2756,0.9142251233
2757,0.961180112772
2758,0.852360155649
2759,0.91052718287
2760,0.976999746317
2761,0.365981794013
2762,0.833182441059
2763,0.750473516068
2764,0.695949554955
2765,0.883501487349
2768,0.632976410806
2769,0.44148574703
2770,0.373554975029
2776,0.926897986766
2778,0.958068005009
2788,0.757293309688
2789,0.747191955006
2791,0.794547283962
2792,0.534703527901
2793,0.911926964509
2797,0.764000268827
2799,0.9512099031
2800,0.923542526304
2801,0.707676094937
2805,0.849067224254
2806,0.526049341647
2807,0.183129496068
2808,0.732148173463
2811,0.928819314456
2820,0.94088803141
2822,0.875022623881
2824,0.920854090489
2826,0.903210480053
2827,0.835968896564
2828,0.730673583376
2829,0.553586766665
2832,0.817053597066
2835,0.964773567437
2836,0.790269894156
2839,0.724659360462
2840,0.859281994256
2841,0.77275263504
2843,0.781755440554
2849,0.379754085808
2850,0.736411508869
2854,0.728221108975
2856,0.753851920689
2857,0.869707012221
2859,0.722515698151
2860,0.985312121282
2863,0.895812658393
2864,0.717369459061
2865,0.56180856117
2870,0.786288974683
2871,0.650743955936
2872,0.70731292316
2873,0.636147295249
2874,0.869083953341
2876,0.813442620571
2877,0.63157323443
2878,0.84582940362
2880,0.795240661061
2882,0.860519704977
2884,0.469718546864
2885,0.705235120856
2886,0.697436474848
2887,0.774391921932
2894,0.672518141009
2897,0.736015376942
2900,0.818190080648
2903,0.828030820543
2904,0.903971978581
2906,0.720168837494
2908,0.84905146128
2909,0.739026550706
2910,0.48520456777
2911,0.572302532869
2912,0.826248159638
2913,0.88017930282
